0.000, 13.973
0.052, 24.075
0.146, 34.078
0.239, 39.378
0.332, 44.885
0.425, 55.233
0.518, 71.314
0.612, 80.957
0.705, 86.571
0.798, 92.428
0.891, 98.864
0.984, 105.005
1.078, 111.296
1.171, 118.401
1.264, 124.948
1.356, 130.711
1.449, 135.852
1.542, 139.731
1.636, 134.986
1.729, 107.955
1.822, 61.374
1.915, 32.848
2.008, 22.794
2.153, 13.973
