0.000, 14.547
0.016, 16.387
0.109, 26.453
0.202, 47.666
0.295, 68.514
0.388, 77.289
0.482, 84.626
0.575, 91.686
0.668, 98.222
0.761, 104.830
0.855, 111.406
0.949, 117.338
1.042, 123.429
1.135, 129.721
1.228, 134.790
1.321, 139.314
1.414, 143.520
1.508, 145.470
1.601, 138.870
1.694, 111.921
1.787, 69.946
1.958, 14.547
