0.000, 9.397
0.005, 9.876
0.099, 38.941
0.192, 59.407
0.286, 63.153
0.379, 60.640
0.472, 61.865
0.566, 65.673
0.659, 70.195
0.753, 74.925
0.846, 79.304
0.939, 83.421
1.033, 86.695
1.126, 89.590
1.219, 92.664
1.313, 93.965
1.406, 91.945
1.500, 82.764
1.593, 65.453
1.686, 44.911
1.780, 25.546
1.917, 9.397
