0.000, 10.731
0.042, 17.876
0.135, 43.334
0.230, 54.996
0.323, 61.868
0.417, 67.980
0.510, 73.719
0.604, 79.341
0.698, 84.984
0.792, 90.464
0.885, 94.989
0.979, 98.332
1.072, 100.627
1.167, 102.025
1.260, 103.064
1.354, 104.011
1.447, 105.660
1.541, 107.307
1.634, 107.201
1.729, 104.812
1.822, 97.072
1.916, 70.687
2.059, 10.731
